A,,,,,
r_offsetunits,C,-2,r_offsetunits <units>,Sets the polygon offset units for shader stages that have polygon offset set. Testing resulted in no change after vid_restart at multiple values. May be ineffectual.,
r_overBrightBits,A L,1,r_overBrightBits <0 – 4>,Ambient lighting applied to in-game entities or objects.,
r_picmip,A L T,0,r_picmip <0 – 16>,"Texture color average/level of detail.
Lower values will manipulate and blend the colors of the map textures. Textures at the highest value, ‘16’ appear nearly as solid colors. A vid_restart or map load is required before changes will come into affect.",
r_portalOnly,C,0,r_portalOnly [0|1],A debug option to see exactly what is being mirrored when drawing portal surfaces – this includes mirrors and portal cameras.,
r_postProcessActive,R A,0,r_postProcessActive,Dictates whether post processing is active.,
r_primitives,A,0,"r_primitives [-1|0|1|2]
-1 = skips drawing
0 = uses glDrawelements if compiled vertex arrays are present, or strips of glArrayElement if not.
1 = force strips
2 = force drawElements",Sets rendering method.,
r_printShaders,-,0,r_printShaders [0|1],A debugging tool that prints out all the shaders that are utilised by a level. It is referred to when generating a pak file for a map.,
r_railCoreWidth,A,6,r_railCoreWidth <width>,Rail trail core effect diameter (in pixels),
r_railSegmentLength,A,32,r_railSegmentLength <length>,Rail trail section length (in pixels),
r_railWidth,A,16,r_railWidth <width>,Diameter of rail beam and impact effects in pixels.,
r_roundImagesDown,A L,1,r_roundImagesDown <amount>,"Sets amount to round images down by. Increases performance, lowers image quality.",
r_saveFontData,-,0,r_saveFontData [0|1],???,
r_showcluster,C,0,r_showcluster [0|1],Displays clusters loaded by number.,
r_showImages,-,0,r_showImages [0|1],Texture debugging tool: Displays loaded textures on screen.,
r_shownormals,C,0,r_shownormals [0|1],Shows wireframe normals on model polygons and brush faces. Useful when debugging model lighting.,
r_showsky,C,0,r_showsky [0|1],Forces sky in front of all surfaces.,
r_showSmp,C,0,r_showSmp [0|1],Shows symmetric multiprocessing information on the HUD.,
r_showtris,C,0,r_showtris [0|1],Enables wireframe rendering of the world.,
r_simpleMipMaps,A L,1,r_simpleMipMaps [0|1],"Enables simple MIP mapping, boosts performance.",
r_singleShader,L C,0,r_singleShader [0|1],Forces single shadering to textures with multiple shaders.,
r_skipBackEnd,C,0,r_skipBackEnd [0|1],A debugging tool that skips the rendering of the back end.,
r_smp,R,0,r_smp [0|1],Enables symmetric multiprocessing acceleration.,
r_speeds,C,0,r_speeds [0|1],"Shows rendering information display, providing useful information to developers (especially map designers) on rendering speeds. ",
r_stencilbits,A L,0,"r_stencilbits [0|16|32]
16 = 16-bit
32 = 32-bit",Sets stencil buffer size.,
r_stereo,A L,0,r_stereo [0|1],Enables stereo separation.,
r_subdivisions,L,4,"r_subdivisions [4|80]
4 = curved surfaces
80 = angles surfaces",Patch mesh/curve sub divisions. A value of 80 will replace curved surfaces with angled surfaces to give a performance boost.,
r_swapInterval,A,0,r_swapInterval [0|1],"Forces vertical synchronization, used in combination with r_displayrefresh. (Only useful with CRT monitors)",
r_teleporterFlash,-,1,r_teleporterFlash [0|1],Added the option of a simpler black frame fill rather than the white flash that occurs when teleporting ,
r_texturebits,A L,32,"r_texturebits [16|32]
16 = 16 bit
32 = 32 bit",Sets texture quality level.,
r_textureMode,A,GL_LINEAR_MIPMAP_LINEAR,"r_texturemode <filter>
GL_LINEAR_MIPMAP_NEAREST = Bilinear
GL_LINEAR_MIPMAP_LINEAR = Trilinear",Sets texture filter.,
r_uiFullScreen,A,1,r_uiFullScreen [0|1],Sets the UI running fullscreen.,
r_verbose,C,0,r_verbose [0|1],Lists occurring rendering commands in the console.,
r_vertexlight,A L T,0,"r_vertexlight [0|1]
0 = Light Map
1 = Vertex",Enables vertex lighting.,
r_windowedmode,,12,r_windowedMode <mode>,Sets the resolution of the game when windowed (as opposed to fullscreen). Uses the same mode list as r_mode.,
r_znear,C,4,r_znear <distance>,Sets distance from player in which objects are clipped out of the scene.,
rate,U A T,16000,rate <8000-25000>,Controls packets so that your downstream connection bandwidth does not get saturated. (Max bytes per second),
rcon,-,-,rcon [command],Send remote console commands.,
rconAddress,-,-,rconAddress [string],Remote console address.,
rconPassword,-,-,rconPassword [string],Password required for remote console commands.,
roundlimit,S A,5,roundlimit <limit>,Round limit in Clan Arena.,
roundtimelimit,S A,180,roundtimelimit <limit>,Time limit for rounds in Clan Arena.,
ruleset,S,1,"ruleset [1|2]
1 = QL Rules
2 = PQL Rules
","Applies various prefab settings concerning player physics, item pick-up rules and more. It is usually votable on premium or pro servers via 'callvote ruleset ql/pql'.",
S,,,,,
s_ambient,A L T,1,"s_ambient [0|1]
0 = no ambient sounds
1 = ambient sounds enabled",Ambient sound effects. (s_restart or a map load required for change to take effect),
s_doppler,A,0,s_doppler [0|1],Controls doppler sound effects. (bypassing sounds),
s_initsound,-,1,s_initsound [0|1],Enables the sound system.,
s_mixahead,A,0.14,s_mixahead <delay>,Sets the time delay before mixing sound samples. This is for fine-tuning the mixer and will mix ahead the number of seconds specified.,
s_mixPreStep,A,0.05,s_mixPreStep <value>,"This is for fine-tuning the mixer.
It will mix this number of seconds every mixing step. The more you increase the better the sound but it will increase drastically the amount of processing power needed. Don't expect any improvements in sound past the default. Setting it to 0 results in hilarious sounding plasma and machine gun fire, although that's not to be recommended for anything more than a laugh.",
s_musicvolume,A,0.25,s_musicvolume <0.0 – 1.0>,Sets volume of the background music.,
s_show,C,0,s_show [0|1],Displays sounds that are currently playing to console.,
s_testsound,C,0,s_testsound [0|1],Enables looping testing sound for sound tests.,
s_volume,A,0.8,s_volume <0.0 – 1.0>,Sets sound effects volume.,
scr_conspeed,-,-,-,Obsolete. Use con_speed instead.,
sensitivity,A,4,sensitivity <factor>,Sets mouse sensitivity.,
server1,A,-,server1 [address],Server IP Address slot for favourite servers list.,
server10,A,-,server10 [address],Server IP Address slot for favourite servers list.,
server11,A,-,server11 [address],Server IP Address slot for favourite servers list.,
server12,A,-,server12 [address],Server IP Address slot for favourite servers list.,
server13,A,-,server13 [address],Server IP Address slot for favourite servers list.,
server14,A,-,server14 [address],Server IP Address slot for favourite servers list.,
server15,A,-,server15 [address],Server IP Address slot for favourite servers list.,
server16,A,-,server16 [address],Server IP Address slot for favourite servers list.,
server2,A,-,server2 [address],Server IP Address slot for favourite servers list.,
server3,A,-,server3 [address],Server IP Address slot for favourite servers list.,
server4,A,-,server4 [address],Server IP Address slot for favourite servers list.,
server5,A,-,server5 [address],Server IP Address slot for favourite servers list.,
server6,A,-,server6 [address],Server IP Address slot for favourite servers list.,
server7,A,-,server7 [address],Server IP Address slot for favourite servers list.,
server8,A,-,server8 [address],Server IP Address slot for favourite servers list.,
server9,A,-,server9 [address],Server IP Address slot for favourite servers list.,
session$,-,-,"session$ [1, 2, 3, 4, 5, 6, 7]

$: 0 to 8

1 – team data (bk010221 format)
2 – spectator time
3 – spectator states (bk010221 format)
4 – number of spectators as clients
5 – client wins
6 – client losses
7 – team leader data (bk010221 format)","Numerous variables created during matches with game session data.

Session data is the only data to be carried on between matches and is gametype specific, meaning that if the gametype is changed after a match, new game session data will be created.",
sex,U A T,male,sex <M|F|N>,Player gender.,
showdrop,-,-,showdrop [0|1],Shows dropped packets display.,
showpackets,-,-,showpackets [0|1],Display of packets sent and received.,
sv_adminGroups,-,-,sv_admingroups [group],???,
sv_advertising,S I,1,sv_advertising [0|1],Enables in-game advertising.,
sv_adXmitDelay,S,300000,sv_adXmitDelay <integer>,???,
sv_allowDownload,S,0,"sv_allowDownload [0|1]
0 = Downloads disallowed
1 = Downloads allowed",Allows ability of clients to download maps and map content from the server.,
sv_allowGetInfo,-,0,sv_allowGetInfo [0|1],???,
sv_altEntDir,-,-,???,???,
sv_cheats,R A,1,sv_cheats,Allows the use of cheat-protected cvars/commands on a server.,
sv_cylinderScale,-,1,sv_cylinderScale <scale>,???,
sv_errorExit,-,1,???,???,
sv_floodProtect,A,1,sv_floodprotect [0|1],Allows server flood protection.,
sv_fps,-,40,sv_fps <10 – 125>,Sets the maximum frames per second a server sends to clients. <10-125>,
sv_gtid,S R,-,???,???,
sv_hostname,S A,noname,sv_hostname [string],Sets the server name.,
sv_idleExit,-,120,???,???,
sv_keywords,S,-,sv_keywords [string],Search string entered in the internet connection window.,
sv_killserver,-,0,sv_killserver [0|1],Kills the server when set to 1.,
sv_lanForceRate,A,1,sv_lanForceRate [0|1],Forces client rate limit on LAN.,
sv_location,S,-,sv_location [string],"Defines the local country, mostly for use for displaying country flags on premium scoreboards.",
sv_logantic,-,0,sv_logantic [0|1],???,
sv_mapChecksum,R A,-,sv_mapChecksum [0|1],Allows check for client server map to match.,
sv_mapname,S R,-,sv_mapname,Display the name of the map active on the current server.,
sv_maxclients,S A L,8,sv_maxclients,Sets the maximum number of client slots on server.,
sv_maxPing,S A,0,sv_maxPing,Sets the maximum allowed ping for clients.,
sv_maxRate,A,0,sv_maxRate,Forces a maximum rate on clients. Keeps low-ping clients from over-utilising server bandwidth and in the process can help prevent high-ping clients from being affected by this.,Forces a maximum rate on clients. Keeps low-ping clients from over-utilising server bandwidth and in the process can help prevent high-ping clients from being affected by this.
sv_minPing,S A,0,sv_minPing,Sets the minimum allowed ping for clients.,
sv_monkeysOnly,S I,0,sv_monkeysOnly,Id Software refuse to comment on this J,
sv_owner,-,-,???,???,
sv_padPackets,-,0,"sv_padPackets [value]
Minimum: 0
Maximum: 0",Add NOP bytes to messages.,
sv_pakNames,R A,-,sv_pakNames,"Pure server control:
Holds pk3 file names that the server is using, and sends the info to clients in order for the clients to load the identical files. (Only when sv_pure 1)",
sv_paks,R A,-,sv_paks,"Pure server control:
Holds checksums of pk3 files the server is using, and sends the info to clients in order for the clients to load the identical files. (Only when sv_pure 1)",
sv_paused,R A,0,sv_paused [0|1],Allows pausing of server.,
sv_premium,I,0,sv_premium [0|1],Classifies a server as a premium server.,
sv_privateClients,S,0,sv_privateClients <amount>,Amount of slots reserved for private players.,
sv_privatePassword,-,-,sv_privatePassword [string],Password that allows you to take up a private slot on a server.,
sv_punkbuster,-,-,-,Obsolete.,
sv_pure,R,1,sv_pure [0|1],Enables pure server (disallows native DLL loading etc.).,
sv_qlservername,I,qlsnone,sv_qlservername [string],???,
sv_quitOnEmpty,-,0,sv_quitOnEmpty [0|1],Ends the server when there are no clients connected.,
sv_quitOnExitLevel,-,0,sv_quitOnExitLevel [0|1],Ends the server when the current level/map is ended.,
sv_ranked,S A L,0,"sv_ranked [0|1]
0 = Unranked server
1 = Ranked server",Enables the creation of a ranked server.,
sv_reconnectlimit,-,3,sv_reconnectlimit <limit>,Sets the number of times a disconnected client can reconnect to the server.,
sv_referencedPakNames,R A,-,sv_referencedPakNames,"Pure server control:
Holds referenced pk3 file names that the server is using, and sends the info to clients in order for the clients to load the identical files. (Only when sv_pure 1)",
sv_referencedPaks,R A,-,sv_referencedPaks,"Pure server control:
Holds checksums of all referenced pk3 files the server is using, and sends the info to clients in order for the clients to load the identical files. (Only when sv_pure 1)",
sv_running,R A,0,sv_running,Tells the game whether a local server is currently running.,
sv_serverid,R A,0,sv_serverid,Sets server ID.,
sv_showloss,-,0,sv_showloss [0|1],Displays server packet loss.,
sv_skillRating,S R,0,sv_skillRating,"The ELO skill rating (from 0-100) of the server, changes as players enter/leave.",
sv_timeout,-,40,sv_timeout <time>,Amount of time (in seconds) required to consider an inactive client as disconnected.,
sv_warmupReadyPercentage,A L,0.51,sv_warmupReadyPercentage <percentile>,Sets the minimum percentile of players of ready status required in a warm up match before the match starts.,
sv_wwwBaseURL,A,-,???,???,
sv_wwwDlDisconnected,A,0,???,???,
sv_wwwDownload,A,0,???,???,
sv_wwwFallbackURL,A,-,???,???,
sv_zombietime,-,2,sv_zombietime <time>,The time in which a player can be frozen before getting kicked.,
sys_cpuid,-,35,sys_cpuid,"Returns a two digit number that is quake's
identification code for your CPU. CPU IDs are nothing new and are well documented. How quake arrives at a two digit number for them is another story.",
sys_cpustring,-,detect,sys_cpustring,CPU identification.,
T,,,,,
team_headmodel,T,sarge/default,team_headmodel [model],Sets player head model for use in team games (ineffectual).,
team_model,T,sarge/default,team_model [model],Sets player model for use in team games (ineffectual).,
teamsize,S,0,"teamsize <size>
0 = no restriction",Maximum team size restriction for servers. Votable through callvote teamsize.,
teamtask,U T,0,"teamtask [0-7]
0 = default (offense)
1 = offense
2 = defense
3 = patrol
4 = following
5 = retrieving
6 = escorting
7 = camping",Displays the current task you have been assigned. (Team Arena),
timedemo,C,0,timedemo [0|1],Runs a demo as fast as it can and report performance information in frames per second.,
timegraph,C,0,timegraph [0|1],Displays the time graph.,
timelimit,S A,0,timelimit [limit],Sets the time limit on your server.,
timescale,C,1,timescale [0-],Higher values set while playing back demo files will result in the demo fast forwarding at a rate times the timescale value. Values under 1 but greaer than 0 will slow down playback.,
U,,,,,
ui_actualNetGametype,A,3,ui_actualNetGametype <value>,Create Server game type menu element.,
ui_bigFont,A,0.4,ui_bigFont <size>,Controls the size of the large font in the user interface.,
ui_bloomPreset,A,Default,ui_bloompreset <preset>,Sets the light bloom predefined settings option for use in the settings menu.,
ui_blueteam,A,Stroggs,ui_blueteam <team name>,Sets the name of the blue team.,
ui_blueteam1,A,0,ui_blueteam1 <player>,Blue team player slot for use in the start server menu.,
ui_blueteam2,A,0,ui_blueteam2 <player>,Blue team player slot for use in the start server menu.,
ui_blueteam3,A,0,ui_blueteam3 <player>,Blue team player slot for use in the start server menu.,
ui_blueteam4,A,0,ui_blueteam4 <player>,Blue team player slot for use in the start server menu.,
ui_blueteam5,A,0,ui_blueteam5 <player>,Blue team player slot for use in the start server menu.,
ui_browserGameType,A,0,ui_browserGameType [gametype],Set server search by g_gametype in server list. N/A for QL,
ui_browserMaster,A,0,"ui_browserMaster [0|1|2|3]
0 = LAN
1 = Mplayer
2 = Internet
3 = Favorites",Set server search by network. N/A for QL,
ui_browserShowEmpty,A,1,"ui_browserShowEmpty [0|1]
0 = hide empty servers
1 = show empty servers",Display empty servers in browser server list. N/A for QL,
ui_browserShowFull,A,1,"ui_browserShowFull [0|1]
0 = hide full servers
1 = show full servers",Display full servers in browser server list. N/A for QL,
ui_browserSortKey,A,4,"ui_browserSortKey [0|1|2|3|4]
0 = server name
1 = map name
2 = open player slots
3 = game type
4 = ping time",Sorts the browser server list. N/A for QL,
ui_captureLimit,-,5,ui_captureLimit <limit>,The capture limit variable for use in the start server menu.,
ui_cdkeychecked,R,0,"ui_cdkeychecked [0|1]
0 = CD-Key has not been checked
1 = CD-Key has been checked","Check for CD-Key, changes to 1 when checked. N/A for QL",
ui_ctf_capturelimit,A,8,ui_ctf_capturelimit <limit>,Start server menu capture limit variable.,
ui_ctf_friendly,A,0,"ui_ctf_friendly [0|1]
0 = no friendly fire
1 = friendly fire enabled",Start server menu friendly fire variable.,
ui_ctf_timelimit,A,30,ui_ctf_timelimit <limit>,Single-player menu capture the flag time limit variable.,
ui_currentMap,A,0,ui_currentMap <map number>,Map list map selection in voting menu.,
ui_currentNetMap,A,0,ui_currentNetMap <map number>,Map list map selection.,
ui_currentOpponent,A,0,ui_currentOpponent <value>,???,
ui_currentTier,A,0,ui_currentTier <value>,Current single-player tier menu element.,
ui_debug,-,0,ui_debug [0|1],User interface debugging mode.,
ui_dedicated,A,0,"ui_dedicated [0|1]
0 = listen server setting
1 = dedicated server setting",Dedicated server variable in the start server menu.,
ui_enemyColor,A,0,ui_enemyColor <value>,Menu element for enemy model colorization.,
ui_enemyHeadColor,A,27,ui_enemyHeadColor <value>,Menu element for enemy model head colorization.,
ui_enemyLowerColor,A,27,ui_enemyLowerColor <value>,Menu element for enemy model lower body colorization.,
ui_enemyUpperColor,A,27,ui_enemyUpperColor <value>,Menu element for enemy model upper body colorization.,
ui_ffa_fraglimit,A,20,ui_ffa_fraglimit <limit>,Single-player menu free for all frag limit variable.,
ui_ffa_timelimit,A,0,ui_ffa_timelimit <limit>,Single-player menu free for all time limit variable.,
ui_findPlayer,A,Sarge,ui_findPlayer <player name>,Finds player with specified name in currently loaded server list.,
ui_forceEnemyModel,A,-,ui_forceEnemyModel <value>,Menu element for forcing enemy model.,
ui_forceEnemyModelBright,A,0,"ui_forceEnemyModelBright [0|1]
1 = on",Menu element for forcing bright enemy models.,
ui_forceEnemySkin,-,-,???,???,
ui_forceTeamModel,A,-,ui_forceTeamModel <value>,Menu element for forcing team models.,
ui_forceTeamModelBright,R,0,ui_ForceTeamModelBright [0|1],Menu element for forcing bright team models.,
ui_forceTeamSkin,-,-,???,???,
ui_fragLimit,-,10,ui_fragLimit <limit>,The frag limit variable for use in the start server menu.,
ui_gametype,A,3,ui_gametype [gametype],Sets the gametype in the start server menu.,
ui_globalpreset,A,-,ui_globalpreset <preset>,Menu element for config preset.,
ui_impactSparks,A,-,ui_impactSparks <preset>,Impact sparks predefined settings menu element.,
ui_initialized,-,0,-,Not used.,
ui_joinGametype,A,0,ui_joinGametype <gametype>,Game type filter menu element for Join Server menu.,
ui_lastServerRefresh_0,A,-,ui_lastServerRefresh_0,Dictates at what time the last LAN server list refresh took place.,
ui_lastServerRefresh_1,A,-,ui_lastServerRefresh_1,Dictates at what time the last MPlayer server list refresh took place.,
ui_lastServerRefresh_2,A,-,ui_lastServerRefresh_2,Dictates at what time the last internet server list refresh took place.,
ui_lastServerRefresh_3,A,-,ui_lastServerRefresh_3,Dictates at what time the last favourites server list refresh took place.,
ui_lightingModelPreset,A,-,ui_lightingModelPreset <preset>,Sets the lighting model predefined settings option for use in the settings menu.,
ui_lowAmmoPreset,A,-,ui_lowAmmoPreset <preset>,Sets the predefined settings for low ammo notification options in the settings menu.,
ui_mapIndex,A,0,ui_mapIndex <map number>,Map list map selection Create Server menu element.,
ui_marksPreset,A,-,ui_marksPreset <preset>,Sets the marks predefined settings option for use in the settings menu.,
ui_menuFiles,A,ui/menus.txt,ui_menuFiles <file>,Directs the game to the menu control files (the file that loads the menu content).,
ui_mousePitch,-,0,ui_mousePitch <amount>,Mouse pitch menu element for use in Controls Menu.,
ui_netGametype,A,3,ui_netGametype <gametype>,Network game type menu element in Create Server menu.,
ui_netSource,A,0,ui_netSource <source>,Game type field menu element in Join Server menu.,
ui_new,-,0,-,Not used.,
ui_opponentName,A,Stroggs,ui_opponentName <team name>,Sets the name of your opponents’ team in single player.,
ui_powerupKillCounters,A,"""""",???,???,
ui_q3model,-,0,"ui_q3model [0|1]
0 = Team Arena player model list
1 = Arena player model list",The Team Arena setting for switching between Quake III: Team Arena player models and Quake III: Arena player models in the player settings menu.,
ui_recordSPDemo,A,0,ui_recordSPDemo [0|1],Enables ‘Record Demo’ in the single player menu.,
ui_recordSPDemoName,A,-,ui_recordSPDemoName [name],Configures single player demo recording naming.,
ui_redteam,A,Pagans,ui_redteam <team name>,Sets the name of the red team.,
ui_redteam1,A,0,ui_redteam1 <player>,Red team player slot for use in the start server menu.,
ui_redteam2,A,0,ui_redteam2 <player>,Red team player slot for use in the start server menu.,
ui_redteam3,A,0,ui_redteam3 <player>,Red team player slot for use in the start server menu.,
ui_redteam4,A,0,ui_redteam4 <player>,Red team player slot for use in the start server menu.,
ui_redteam5,A,0,ui_redteam5 <player>,Red team player slot for use in the start server menu.,
ui_scoreAccuracy,A,0,ui_scoreAccuracy <amount>,Single player menu element: player aim accuracy.,
ui_scoreAssists,A,0,ui_scoreAssists <amount>,Single player menu element: number of carrier assists.,
ui_scoreBase,A,0,ui_scoreBase <amount>,Single player menu element: base score.,
ui_scoreCaptures,A,0,ui_scoreCaptures <amount>,Single player menu element: number of flag/skull captures.,
ui_scoreDefends,A,0,ui_scoreDefends <amount>,Single player menu element: number of ‘defence’ awards.,
ui_scoreExcellents,A,0,ui_scoreExcellents <amount>,Single player menu element: number of ‘excellent’ awards.,
ui_scoreGauntlets,A,0,ui_scoreGauntlets <amount>,Single player menu element: number of ‘gauntlet humiliation’ awards.,
ui_scoreImpressives,A,0,ui_scoreImpressives <amount>,Single player menu element: number of ‘impressive’ awards.,
ui_scorePerfect,A,0,ui_scorePerfect <amount>,Single player menu element: number of ‘perfect’ awards.,
ui_scoreScore,A,0,ui_scoreScore <score>,Single player menu element: player score in a match.,
ui_scoreShutoutBonus,A,0,ui_scoreShutoutBonus <amount>,Single player menu element: shut-out bonus in a match.,
ui_scoreSkillBonus,A,0,ui_scoreSkillBonus <amount>,Single player menu element: skill bonus in a match.,
ui_scoreTeam,A,0 to 0,ui_scoreTeam <score>,Single player menu element: team score in a match.,
ui_scoreTime,A,0:00,ui_scoreTime <time>,Single player menu element: match time.,
ui_scoreTimeBonus,A,0,ui_scoreTimeBonus <amount>,Single player menu element: match time bonus.,
ui_screenDamage,A,0,ui_screenDamage <value>,Screen damage indicator toggle element for menu element.,
ui_screenDamage_preset,A,-,ui_screenDamage_preset <value>,Screen damage indicator predefined settings menu element.,
ui_screenDamage_Team,A,0,ui_screenDamage_Team <value>,Screen damage indicator by team toggle element for menu element.,
ui_screenDamage_Team_preset,A,-,ui_screenDamage_Team_preset <value>,Screen damage indicator by team predefined settings menu element.,
ui_serverStatusTimeOut,A,7000,ui_serverStatusTimeOut <time>,Sets the server status time-out amount.,
ui_singlePlayerActive,U A,0,ui_singlePlayerActive,Dictates whether a single play game is currently active.,
ui_smallFont,A,0.25,ui_smallFont <size>,Controls the size of the small font in the user interface.,
ui_spSelection,R,-,ui_spSelection <map number>,Single player menu map selection menu element.,
ui_team_fraglimit,A,0,ui_team_fraglimit <limit>,Single-player menu team deathmatch frag limit variable.,
ui_team_friendly,A,1,"ui_team_friendly [0|1]
1 = friendly fire",Single-player menu team deathmatch friendly fire variable.,
ui_team_timelimit,A,20,ui_team_timelimit <limit>,Single-player menu team deathmatch time limit variable.,
ui_teamColor,A,0,ui_teamColor <value>,Menu element for team mate bright model colorization.,
ui_teamHeadColor,A,96,ui_teamHeadColor <value>,Menu element for team mate bright model head colorization.,
ui_teamLowerColor,A,96,ui_teamLowerColor <value>,Menu element for team mate bright model lower body colorization.,
ui_teamName,A,Pagans,ui_teamName <team name>,Sets your team’s name in the single player menu.,
ui_teamUpperColor,A,96,ui_teamUpperColor <value>,Menu element for team mate bright model upper body colorization.,
ui_tourney_fraglimit,A,0,ui_tourney_fraglimit <limit>,Single-player menu tournament frag limit variable.,
ui_tourney_timelimit,A,15,ui_tourney_timelimit <limit>,Single-player menu tournament time limit variable.,
ui_version,R,-,ui_version,Displays user interface version.,
ui_voteactive,R A,-,ui_voteactive,Dictates whether a voting session is currently active in order to suitably alter the user interface for voting.,
ui_votestring,C,-,ui_votestring [string],Dictates what the current vote calling is for.,
username,-,-,username,Your network login ID obtained from the %username% env variable.,
V,,,,,
version,S R,-,version,Displays current version of the binary code.,
vid_xpos,A,0,vid_xpos <position>,X position in windowed mode. N/A for QL,
vid_ypos,A,0,vid_ypos <position>,Y position in windowed mode. N/A for QL,
viewlog,C,0,viewlog [0|1],Displays the start-up console over the game screen.,
W,,,,,
weapon_gravity_bfg,-,0,???,???,
weapon_gravity_ng,-,0,???,???,
weapon_gravity_pg,-,0,???,???,
weapon_gravity_rl,-,0,???,???,
weapon_reload_bfg,-,300,weapon_reload_bfg <reload time>,Controls the weapon reload time (in milliseconds) for the BFG.,
weapon_reload_cg,-,50,weapon_reload_cg <reload time>,Controls the weapon reload time (in milliseconds) for the chaingun.,
weapon_reload_gauntlet,-,400,weapon_reload_gauntlet <reload time>,Controls the weapon reload time (in milliseconds) for the gauntlet.,
weapon_reload_gl,-,800,weapon_reload_gl <reload time>,Controls the weapon reload time (in milliseconds) for the grenade launcher.,
weapon_reload_hook,-,400,weapon_reload_hook <reload time>,Controls the weapon reload time (in milliseconds) for the grappling hook.,
weapon_reload_lg,-,50,weapon_reload_lg <reload time>,Controls the weapon reload time (in milliseconds) for the lightning gun.,
weapon_reload_mg,-,100,weapon_reload_mg <reload time>,Controls the weapon reload time (in milliseconds) for the machine gun.,
weapon_reload_ng,-,1000,weapon_reload_ng <reload time>,Controls the weapon reload time (in milliseconds) for the nailgun.,
weapon_reload_pg,-,100,weapon_reload_pg <reload time>,Controls the weapon reload time (in milliseconds) for the plasmagun.,
weapon_reload_prox,-,800,weapon_reload_prox <reload time>,Controls the weapon reload time (in milliseconds) for the proximity mine launcher.,
weapon_reload_rg,-,1500,weapon_reload_rg <reload time>,Controls the weapon reload time (in milliseconds) for the railgun.,
weapon_reload_rl,-,800,weapon_reload_rl <reload time>,Controls the weapon reload time (in milliseconds) for the rocket launcher.,
weapon_reload_sg,-,1000,weapon_reload_sg <reload time>,Controls the weapon reload time (in milliseconds) for the shotgun.,
web_advancedBrowser,A T,"""""",???,???,
web_botskill,-,-,web_botskill <skill>,Sets bot skill for practice matches on website.,
web_chattimestamps,A T,0,web_chattimestamps [0|1],Enables chat time stamps in buddy chat window on website.,
web_configVersion,T,8,web_configVersion,Configuration file version setting for website.,
web_home,T,-,web_home <page>,Sets a certain page of the website as your web home.,
web_practice_gametype,T,-,web_practice_gametype <gametype>,Practice match game type setting for website.,
web_practice_settings_0,T,{},web_practice_settings_0 <value>,Website practice match settings.,
web_practice_settings_1,T,{},web_practice_settings_1 <value>,Website practice match settings.,
web_practice_settings_2,T,{},web_practice_settings_2 <value>,Website practice match settings.,
web_practice_settings_3,T,{},web_practice_settings_3 <value>,Website practice match settings.,
web_practice_settings_4,T,{},web_practice_settings_4 <value>,Website practice match settings.,
web_practice_settings_5,T,{},web_practice_settings_5 <value>,Website practice match settings.,
web_skipLauncher,-,0,web_skipLauncher <value>,???,
web_start_gametype,A T,-,web_start_gametype <value>,Practice match game-type selection for website.,
web_start_settings_0,-,-,web_start_settings_0 <value>,Start game settings for website.,
web_start_settings_1,-,-,web_start_settings_1 <value>,Start game settings for website.,
web_start_settings_3,-,-,web_start_settings_3 <value>,Start game settings for website.,
web_start_settings_4,A T,-,web_start_settings_4 <value>,Start game settings for website.,
web_start_settings_5,A T,-,web_start_settings_5 <value>,Start game settings for website.,
web_start_settings_9,A T,-,web_start_settings_9 <value>,Start game settings for website.,
win_hinstance,R,-,win_hinstance,Game handle instance address in Windows.,
win_wndproc,R,-,win_wndproc,Outputs a number that is presumably a code that corresponds to quake live's process in windows.,
winkey_disable,-,0,"winkey_disable [0|1]
0 = Use of windows key allowed
1 = Use of windows key disabled",Disable the windows key in-game.,
